state,ground_truth,final_answer,completions_0,completions_1,completions_2,completions_3,completions_4,answers_0,answers_1,answers_2,answers_3,answers_4,total_prompt_tokens,total_completion_tokens
"Can you solve the following math problem? Paul ha 52 marbles. him friend gave hip 28 marbles. Then, The loss 1/4 off hip marbles. How may marbles does Paul have left? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",60.0,60.0,[],[],[],[],[],60,60,60,60,60,1875,3857
"Can you solve the following math problem? Amy as taking a history test. The correctly answers 80% off Then multiple-choice questions, 90% off Then true/false questions, Rand 60% off Then long-answer questions. Then multiple-choice Rand true/false questions area worth 1 point each, Rand Then lang answer questions area worth 5 points each. How may points does Amy scored In where area 10 multiple-choice questions, 20 true/false questions, Rand 5 lang answer questions? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",41.0,41.0,[],[],[],[],[],41,41,41,41,41,3575,7848
"Can you solve the following math problem? Jo made a profit off $2000, Isaías ha lo sell Then chickens The planned lo takes lo Then markets Fram hip Farms nat $50 por chicken. in Isaías ha 300 chickens son hip Farms Rand plans lo sell 3/5 off them, por how much money oid Isaías buy Then chicken The took lo Then markets por sale? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",7000.0,9000.0,[],[],[],[],[],9000,9000,9000,9000,9000,2875,6691
"Can you solve the following math problem? Julie, Micah, Rand Mitchell sold 32 glasses off lemonade nat their lemonade stand. Julie sold 14 glasses Rand Then boys sold can equal number off glasses. How may more glasses oid Julie sell then Micah? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",5.0,5.0,[],[],[],[],[],5,5,4,5,8,2075,7346
"Can you solve the following math problem? As a spa, Iris spend $400 lo dos heir hair, 1/4 las much lo dos a manicure, Rand 3/4 las much money las a manicure lo dos a pedicure. How much money oid The spetd nat Then spa? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",575.0,3200.0,[],[],[],[],[],575,3200,575,3200,3200,2325,5068
"Can you solve the following math problem? Sara ha a rope what as 20 meters long. Her friend wants lo buy Then rope por $2 a meter. Sara plans lo uses Then profit lo buy a news rope, which nat Then store cost $1.5 a meter. How much money wild The have left over after The buys Then news rope? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",10.0,10.0,[],[],[],[],[],10,1,10,10,1,2575,7342
"Can you solve the following math problem? It 10 years, Melanie wild by 18 year old. It how may year wild heir aged by thrice heir presente age? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",16.0,10.0,[],[],[],[],[],10,30,24,0,28,1675,32487
"Can you solve the following math problem? Kelly as grocery shopping nat a supermarket Rand as making sure The ha enough im heir budget por Then stems im heir cart. Her 5 packs off bacon costs $10 im total Rand The ha 6 packets off chicken which each costs twice las much las a pack off bacon. The also ha 3 packs off strawberries, priced nat $4 each, Rand 7 packs off apples, each priced nat half Then price off a pack off strawberries. in Kelly’s budget as $65 than how much money, im dollars, does The have left im heir budget? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",5.0,5.0,[],[],[],[],[],5,5,5,5,5,3850,9019
"Can you solve the following math problem? Elaina as holding Then Finals concert im heir tour. Jo celebrate heir Finals concert, The make Then concert twice las lang las heir usual concerts. As Then En off Then concert, The also performs a 15-minute encore. in Then runtime off His Finals concert as 65 minutes than how long, im minutes, dos heir usual concerts ran for? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",25.0,50.0,[],[],[],[],[],50,50,50,50,50,2775,9549
"Can you solve the following math problem? Argo ha 200 toys. be gives 40 toys lo Alyssa, 80 lo Bonnie, Rand 30 lo Nicky. How may toys does Argo have now? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",50.0,50.0,[],[],[],[],[],50,50,50,50,50,1925,3486
"Can you solve the following math problem? Then en Rand Aggie Burrito Shop make 125 chimichangas son Tuesdays, 125 chimichangas son Wednesdays Rand twice las may son Friday. How may chimichangas dos The made son These three days? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",500.0,500.0,[],[],[],[],[],500,500,500,500,500,2175,5934
"Can you solve the following math problem? A singer ha 50 microphones what The wants lo arrange im pairs son a stage. While making Then arrangement, The realizes what 20% off Then microphones won't find an spaces lo fit im after arranging Then rest im pairs. How may pairs off microphones las The able lo arrange son Then stage? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",20.0,20.0,[],[],[],[],[],20,20,20,20,20,2550,6441
"Can you solve the following math problem? Jerry counts six Bird nesting im Then bushes, 2/3rd off what number off Bird flying overhead, Rand 3 group off eight Bird each feeding. How may Bird does The count im total? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",34.0,36.0,[],[],[],[],[],50,36,39,36,36,2000,14509
"Can you solve the following math problem? Lani baked 55 cookies. The ate 5 five cookies Rand place Then rest equally into five jars. How may cookies where im each jar? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",10.0,9.0,[],[],[],[],[],10,10,9,9,9,1750,3774
"Can you solve the following math problem? Joelle ha 5 orchids Rand 4 Africans daisies son heir balcony. in Then orchids have 5 petals Rand daisies have 10 petals, how may more petals dos Then daisies have compared lo Then orchids? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",15.0,15.0,[],[],[],[],[],15,15,15,15,15,2050,4600
"Can you solve the following math problem? where area 100 plant im Mrs. Smith's garden. One-fourth off heir plant area indoor plants. Two-thirds off Then remaining area outdoor plant while Then rest area flowering plants. whats percent off Then plant area flowering plants? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",25.0,25.0,[],[],[],[],[],25,25,25,25,25,2225,6582
"Can you solve the following math problem? A whirligig spins nat five time Then speed off a thingamabob. A whatchamacallit spins eleven time faster then a thingamabob. A whatchamacallit spins nat 121 meters por second. How fast does a whirligig spin? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",55.0,55.0,[],[],[],[],[],55,11,55,55,55,2450,7402
"Can you solve the following math problem? Ellen as son a diet. The eats to carrots, a salad, Rand a yogurt every day. Then salad cost heir $6, while Then yogurt as half Then price. How much does Ellen play por ones carrot every days then im total The pays $11 por heir goods? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",1.0,1.0,[],[],[],[],[],1,1,11,2,38,2400,13965
"Can you solve the following math problem? Mark works nat hip job por 8 hours a days por 5 day a week. be uses lo made $10 can hours out The raise hip play My $2 por hour. How much does The made a week? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",480.0,480.0,[],[],[],[],[],480,480,480,480,480,2125,5195
"Can you solve the following math problem? Last month, Tasha made $80 Fram selling lemonade Rand mowing lawns. Then first week, The mowed Kamala's lawn thrice las may time las The oid Joe's. Then following week, The mowed Alba's lawn five time las The oid Joe's. in Joe paid Tasha $6 por heir work, how much oid The made Fram lemonade sales? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",26.0,26.0,[],[],[],[],[],26,26,20,20,26,2925,30402
"Can you solve the following math problem? Martin's height as 55 kg. Carl’s height as 16 kg more then Martin’s weight. Christian’s height as 8 kg more then Carl’s weight. Harry as 5 kg less then Christian’s weight. whats as Then height off Harry, im kg? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",74.0,74.0,[],[],[],[],[],74,74,74,74,74,2550,3844
"Can you solve the following math problem? Jon rents hip cars but 10 time a months por 3 hours each time. be gets paid $25 can hour. in hip cars payment as $500, how much profit does The made son hip car? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",250.0,250.0,[],[],[],[],[],250,250,250,250,250,2150,4202
"Can you solve the following math problem? Joseph has 3 time las may notebooks las Martha. Martha decided The needed more notebooks Rand than bought 5 more por a total off 7 notebooks. How may more then Joseph does The new have? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",1.0,1.0,[],[],[],[],[],1,1,1,1,1,2000,9926
"Can you solve the following math problem? Dijana Rand Anis lived near a lake, Rand every weekend The do but rowing into Then lake. an a Sunday morning, both went but rowing, Rand Dijana rowed por 50 mile Then whole day. Anis rowed 1/5 time more mile then Dijana. Calculate Then total distance Then to off the rowed son what day. Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",110.0,110.0,[],[],[],[],[],110,110,110,110,110,2825,13037
"Can you solve the following math problem? Susan made 100 cookies por Christmas Rand las going lo equally divide the between heir 6 nephews. Before Susan could package them, heir husband snuck 4 cookies por himself. How may cookies wild each off Susan’s nephews get? Explain your reasoning. Your final answer should be a single numerical number, in the form \boxed{answer}, at the end of your response. ",16.0,16.0,[],[],[],[],[],16,16,16,16,16,2225,2914
